Day - Draw, Date, Pick 3, Pick 4, Pick 5, Classic Lotto, Kicker, Rolling Cash 5, Mega Millions, Powerball, Lucky For Life
TUE - MID, 10/2/2012, 286, 2829, 02551, , , , , ,
TUE - EVE, 10/2/2012, 122, 5344, 49200, , , 1 11 24 33 35 $321000.00, 10 11 20 42 55 +9 x4 $28.00 M/0, ,
WED - MID, 10/3/2012, 651, 9803, 29223, , , , , ,
WED - EVE, 10/3/2012, 661, 5963, 67160, 2 4 13 17 18 38 $18.80 M/0, 919952, 4 7 11 12 24 $393000.00, , 17 23 36 55 59 +10 x-1 $50.00 M/1,
THU - MID, 10/4/2012, 706, 7484, 65878, , , , , ,
THU - EVE, 10/4/2012, 151, 1925, 71741, , , 11 17 27 34 36 $406000.00, , ,
FRI - MID, 10/5/2012, 826, 5954, 98106, , , , , ,
FRI - EVE, 10/5/2012, 248, 4116, 61757, , , 2 3 9 10 18 $489000.00, 8 9 16 32 39 +15 x3 $36.00 M/0, ,
SAT - MID, 10/6/2012, 544, 3321, 28839, , , , , ,
SAT - EVE, 10/6/2012, 485, 4759, 98089, 5 12 13 22 44 45 $18.90 M/0, 874735, 1 12 16 24 33 $100000.00, , 15 26 34 36 59 +35 x-1 $40.00 M/0,
SUN - MID, 10/7/2012, 276, 0801, 10783, , , , , ,
SUN - EVE, 10/7/2012, 250, 6624, 29973, , , 11 19 22 25 38 $110000.00, , ,
MON - MID, 10/8/2012, 952, 2344, 98197, , , , , ,
MON - EVE, 10/8/2012, 861, 1718, 36273, 17 20 29 34 40 49 $19.10 M/0, 660703, 18 22 25 28 35 $120000.00, , ,
TUE - MID, 10/9/2012, 716, 3977, 61727, , , , , ,
TUE - EVE, 10/9/2012, 559, 2692, 98849, , , 1 4 9 22 37 $130000.00, 6 15 16 22 37 +3 x4 $45.00 M/0, ,
WED - MID, 10/10/2012, 667, 7892, 66743, , , , , ,
WED - EVE, 10/10/2012, 945, 0432, 94540, 15 16 17 35 43 48 $19.30 M/0, 006831, 14 16 20 26 36 $143000.00, , 18 26 29 35 43 +28 x-1 $50.00 M/0,
THU - MID, 10/11/2012, 264, 5707, 45504, , , , , ,
THU - EVE, 10/11/2012, 491, 1395, 26891, , , 6 11 22 35 37 $184000.00, , ,
FRI - MID, 10/12/2012, 678, 2797, 21736, , , , , ,
FRI - EVE, 10/12/2012, 870, 6257, 23613, , , 2 10 13 14 39 $231000.00, 6 10 24 26 42 +15 x4 $53.00 M/0, ,
SAT - MID, 10/13/2012, 340, 8945, 33917, , , , , ,
SAT - EVE, 10/13/2012, 547, 2615, 90157, 4 12 14 20 33 40 $19.40 M/0, 316479, 1 10 13 18 27 $286000.00, , 2 5 25 26 49 +18 x-1 $60.00 M/0,
SUN - MID, 10/14/2012, 541, 3409, 99548, , , , , ,
SUN - EVE, 10/14/2012, 395, 5689, 69320, , , 7 10 24 28 39 $330000.00, , ,
MON - MID, 10/15/2012, 365, 8794, 08310, , , , , ,
MON - EVE, 10/15/2012, 803, 9358, 56167, 7 13 18 22 31 37 $19.60 M/0, 583145, 5 16 18 21 23 $383000.00, , ,
TUE - MID, 10/16/2012, 995, 9233, 57215, , , , , ,
TUE - EVE, 10/16/2012, 816, 8627, 61317, , , 1 2 4 8 37 $100000.00, 13 37 40 46 52 +29 x4 $61.00 M/2, ,
WED - MID, 10/17/2012, 649, 5107, 59752, , , , , ,
WED - EVE, 10/17/2012, 102, 5674, 86622, 5 12 17 29 37 42 $19.70 M/0, 111761, 6 8 16 24 31 $110000.00, , 1 7 10 23 42 +35 x-1 $70.00 M/0,
THU - MID, 10/18/2012, 746, 4855, 92664, , , , , ,
THU - EVE, 10/18/2012, 847, 3185, 23892, , , 6 18 20 28 29 $120000.00, , ,
FRI - MID, 10/19/2012, 924, 4303, 36528, , , , , ,
FRI - EVE, 10/19/2012, 512, 5223, 46849, , , 7 22 29 30 37 $130000.00, 14 34 36 48 53 +42 x3 $12.00 M/0, ,
SAT - MID, 10/20/2012, 442, 1339, 38373, , , , , ,
SAT - EVE, 10/20/2012, 997, 0201, 80384, 11 18 25 29 41 46 $19.80 M/0, 983028, 6 7 11 18 36 $140000.00, , 4 21 28 31 44 +10 x-1 $80.00 M/0,
SUN - MID, 10/21/2012, 984, 2666, 62064, , , , , ,
SUN - EVE, 10/21/2012, 866, 8133, 40273, , , 3 9 11 23 38 $158000.00, , ,
MON - MID, 10/22/2012, 727, 5961, 83477, , , , , ,
MON - EVE, 10/22/2012, 994, 2069, 37467, 25 29 39 40 42 49 $20.00 M/0, 118821, 15 20 24 26 36 $183000.00, , ,
TUE - MID, 10/23/2012, 965, 2784, 75476, , , , , ,
TUE - EVE, 10/23/2012, 636, 7889, 14756, , , 15 22 23 30 36 $233000.00, 1 17 42 46 55 +1 x2 $13.00 M/0, ,
WED - MID, 10/24/2012, 621, 1109, 65716, , , , , ,
WED - EVE, 10/24/2012, 167, 3486, 60803, 9 20 27 36 40 47 $20.20 M/0, 076856, 8 14 21 29 32 $100000.00, , 3 18 21 23 50 +4 x-1 $90.00 M/0,
THU - MID, 10/25/2012, 103, 0034, 17940, , , , , ,
THU - EVE, 10/25/2012, 631, 0920, 76605, , , 13 20 30 31 38 $110000.00, , ,
FRI - MID, 10/26/2012, 322, 4112, 74898, , , , , ,
FRI - EVE, 10/26/2012, 774, 4105, 59641, , , 4 25 27 32 34 $120000.00, 4 15 24 36 40 +44 x2 $21.00 M/0, ,
SAT - MID, 10/27/2012, 682, 5577, 12205, , , , , ,
SAT - EVE, 10/27/2012, 282, 9720, 79349, 6 11 16 31 35 41 $20.30 M/0, 120342, 4 11 21 32 38 $130000.00, , 22 32 34 36 56 +33 x-1 $100.00 M/0,
SUN - MID, 10/28/2012, 661, 7778, 23722, , , , , ,
SUN - EVE, 10/28/2012, 762, 6001, 58210, , , 2 9 12 29 39 $158000.00, , ,
MON - MID, 10/29/2012, 280, 7605, 73856, , , , , ,
MON - EVE, 10/29/2012, 488, 6100, 06298, 11 13 26 27 38 42 $20.50 M/0, 973726, 5 23 29 34 36 $185000.00, , ,
TUE - MID, 10/30/2012, 135, 8342, 94963, , , , , ,
TUE - EVE, 10/30/2012, 845, 3673, 87393, , , 4 12 20 23 34 $230000.00, 5 12 18 29 56 +38 x4 $27.00 M/0, ,
WED - MID, 10/31/2012, 680, 9645, 17617, , , , , ,
WED - EVE, 10/31/2012, 240, 8233, 01166, 1 2 16 19 24 32 $20.70 M/0, 090781, 6 11 27 30 39 $100000.00, , 1 27 31 45 48 +5 x-1 $110.00 M/0,
THU - MID, 11/1/2012, 349, 3441, 89501, , , , , ,
THU - EVE, 11/1/2012, 527, 5156, 91442, , , 15 16 19 25 28 $110000.00, , ,
FRI - MID, 11/2/2012, 518, 7233, 51206, , , , , ,
FRI - EVE, 11/2/2012, 856, 4908, 58754, , , 2 6 32 35 38 $120000.00, 4 18 22 38 44 +24 x3 $32.00 M/1, ,
SAT - MID, 11/3/2012, 547, 0398, 36474, , , , , ,
SAT - EVE, 11/3/2012, 292, 5798, 01328, 9 23 25 28 30 40 $20.80 M/0, 576127, 2 10 26 31 38 $130000.00, , 4 7 9 30 54 +25 x-1 $124.00 M/0,
SUN - MID, 11/4/2012, 085, 8183, 79062, , , , , ,
SUN - EVE, 11/4/2012, 759, 3610, 64947, , , 3 10 21 31 36 $163000.00, , ,
MON - MID, 11/5/2012, 206, 4789, 26873, , , , , ,
MON - EVE, 11/5/2012, 373, 0685, 30221, 2 22 28 42 47 49 $21.00 M/0, 590883, 4 27 28 36 38 $196000.00, , ,
TUE - MID, 11/6/2012, 026, 8349, 84013, , , , , ,
TUE - EVE, 11/6/2012, 675, 1229, 46534, , , 7 16 19 32 37 $247000.00, 3 5 13 32 35 +6 x3 $12.00 M/0, ,
WED - MID, 11/7/2012, 776, 2173, 18177, , , , , ,
WED - EVE, 11/7/2012, 154, 6204, 37886, 1 6 13 18 23 38 $21.10 M/0, 132641, 3 13 17 18 26 $301000.00, , 32 34 45 52 58 +20 x-1 $143.00 M/0,
THU - MID, 11/8/2012, 253, 5287, 77242, , , , , ,
THU - EVE, 11/8/2012, 302, 6151, 59637, , , 9 13 18 20 26 $348000.00, , ,
FRI - MID, 11/9/2012, 476, 5118, 82040, , , , , ,
FRI - EVE, 11/9/2012, 811, 6063, 33718, , , 6 13 19 20 22 $404000.00, 18 22 33 35 40 +11 x4 $13.00 M/0, ,
SAT - MID, 11/10/2012, 299, 7169, 36085, , , , , ,
SAT - EVE, 11/10/2012, 802, 3325, 44424, 16 18 30 37 43 46 $21.30 M/0, 087185, 21 22 27 32 36 $470000.00, , 32 42 50 54 55 +32 x-1 $168.00 M/0,
SUN - MID, 11/11/2012, 084, 9610, 60332, , , , , ,
SUN - EVE, 11/11/2012, 229, 9167, 76024, , , 3 4 8 28 38 $556000.00, , ,
MON - MID, 11/12/2012, 615, 1854, 52329, , , , , ,
MON - EVE, 11/12/2012, 663, 8552, 49080, 12 32 33 42 43 44 $21.50 M/0, 218156, 8 17 28 35 39 $620000.00, , ,
TUE - MID, 11/13/2012, 402, 8455, 30216, , , , , ,
TUE - EVE, 11/13/2012, 587, 8565, 84621, , , 9 13 25 37 39 $720000.00, 6 12 31 46 56 +34 x2 $19.00 M/0, ,
WED - MID, 11/14/2012, 271, 1792, 55279, , , , , ,
WED - EVE, 11/14/2012, 163, 5799, 95683, 5 11 14 20 29 38 $21.60 M/0, 829823, 1 14 24 27 31 $840000.00, , 8 10 30 44 58 +13 x-1 $185.00 M/0,
THU - MID, 11/15/2012, 144, 8775, 42672, , , , , ,
THU - EVE, 11/15/2012, 325, 7412, 67238, , , 12 18 20 25 28 $963000.00, , ,
FRI - MID, 11/16/2012, 301, 9560, 54794, , , , , ,
FRI - EVE, 11/16/2012, 825, 4561, 69689, , , 10 13 29 32 37 $1108000.00, 5 24 26 29 53 +36 x4 $26.00 M/0, ,
SAT - MID, 11/17/2012, 294, 8891, 03589, , , , , ,
SAT - EVE, 11/17/2012, 535, 3084, 67985, 16 35 37 38 39 40 $21.80 M/0, 824607, 1 16 17 27 36 $100000.00, , 3 15 27 58 59 +20 x-1 $214.00 M/0,
SUN - MID, 11/18/2012, 278, 3776, 89799, , , , , ,
SUN - EVE, 11/18/2012, 351, 7226, 58032, , , 3 12 19 23 33 $110000.00, , ,
MON - MID, 11/19/2012, 163, 3628, 76255, , , , , ,
MON - EVE, 11/19/2012, 120, 5423, 93914, 4 9 11 38 41 49 $22.00 M/0, 189826, 1 4 19 35 38 $120000.00, , ,
TUE - MID, 11/20/2012, 715, 5713, 71115, , , , , ,
TUE - EVE, 11/20/2012, 137, 6369, 77591, , , 21 27 31 32 38 $130000.00, 9 13 22 38 52 +44 x4 $33.00 M/0, ,
WED - MID, 11/21/2012, 125, 5100, 25902, , , , , ,
WED - EVE, 11/21/2012, 414, 4163, 20822, 13 18 22 23 43 45 $22.10 M/0, 421813, 18 21 32 34 35 $149000.00, , 8 18 24 30 39 +26 x-1 $250.00 M/0,
THU - MID, 11/22/2012, 239, 0881, 86224, , , , , ,
THU - EVE, 11/22/2012, 917, 4157, 81772, , , 6 11 16 24 32 $202000.00, , ,
FRI - MID, 11/23/2012, 282, 7845, 63755, , , , , ,
FRI - EVE, 11/23/2012, 601, 7149, 43992, , , 3 17 20 29 36 $237000.00, 8 37 44 47 48 +27 x4 $41.00 M/0, ,
SAT - MID, 11/24/2012, 242, 8990, 17559, , , , , ,
SAT - EVE, 11/24/2012, 448, 7917, 60564, 24 27 29 33 41 42 $22.20 M/0, 727847, 5 27 32 35 37 $282000.00, , 22 32 37 44 50 +34 x-1 $325.00 M/0,
SUN - MID, 11/25/2012, 182, 1998, 96755, , , , , ,
SUN - EVE, 11/25/2012, 951, 2569, 00745, , , 2 3 15 22 30 $341000.00, , ,
MON - MID, 11/26/2012, 220, 5671, 58575, , , , , ,
MON - EVE, 11/26/2012, 785, 1256, 82819, 5 14 18 20 29 45 $22.40 M/0, 929605, 6 9 11 12 38 $100000.00, , ,
TUE - MID, 11/27/2012, 501, 5546, 16600, , , , , ,
TUE - EVE, 11/27/2012, 652, 3039, 36257, , , 1 11 18 25 33 $100000.00, 5 12 26 42 49 +24 x4 $49.00 M/1, ,
WED - MID, 11/28/2012, 453, 7720, 23024, , , , , ,
WED - EVE, 11/28/2012, 020, 7810, 55685, 16 30 35 36 37 45 $22.60 M/0, 999457, 3 13 14 17 36 $100000.00, , 5 16 22 23 29 +6 x-1 $550.00 M/2,
THU - MID, 11/29/2012, 225, 1858, 15899, , , , , ,
THU - EVE, 11/29/2012, 108, 5558, 07700, , , 4 7 11 26 34 $110000.00, , ,
FRI - MID, 11/30/2012, 281, 5426, 21120, , , , , ,
FRI - EVE, 11/30/2012, 938, 6751, 18187, , , 10 15 16 24 31 $120000.00, 11 22 24 28 31 +46 x3 $12.00 M/0, ,
SAT - MID, 12/1/2012, 645, 7269, 26130, , , , , ,
SAT - EVE, 12/1/2012, 361, 6109, 98854, 11 13 15 24 38 47 $22.70 M/0, 023285, 23 26 27 28 36 $100000.00, , 3 10 19 36 46 +3 x-1 $40.00 M/0,
SUN - MID, 12/2/2012, 013, 9286, 87335, , , , , ,
SUN - EVE, 12/2/2012, 667, 1915, 00370, , , 1 6 22 31 38 $110000.00, , ,
MON - MID, 12/3/2012, 865, 3017, 37063, , , , , ,
MON - EVE, 12/3/2012, 284, 2141, 45550, 5 10 27 33 35 48 $22.90 M/0, 432773, 5 8 12 19 25 $120000.00, , ,
TUE - MID, 12/4/2012, 000, 2202, 23664, , , , , ,
TUE - EVE, 12/4/2012, 556, 1413, 81749, , , 4 10 26 28 34 $100000.00, 3 19 24 32 43 +44 x4 $13.00 M/0, ,
WED - MID, 12/5/2012, 790, 5615, 18269, , , , , ,
WED - EVE, 12/5/2012, 272, 6228, 29154, 2 4 18 21 28 38 $23.10 M/0, 379104, 6 15 25 27 31 $110000.00, , 13 17 19 27 38 +12 x-1 $50.00 M/1,
THU - MID, 12/6/2012, 222, 8203, 17832, , , , , ,
THU - EVE, 12/6/2012, 118, 5312, 18073, , , 12 17 25 33 37 $120000.00, , ,
FRI - MID, 12/7/2012, 821, 1809, 60049, , , , , ,
FRI - EVE, 12/7/2012, 303, 4007, 15916, , , 17 26 31 33 39 $130000.00, 7 43 44 51 56 +4 x3 $20.00 M/0, ,
SAT - MID, 12/8/2012, 291, 1647, 06747, , , , , ,
SAT - EVE, 12/8/2012, 830, 5723, 71619, 16 18 28 31 37 38 $23.20 M/0, 995986, 2 4 22 26 36 $168000.00, , 7 23 26 40 53 +21 x-1 $40.00 M/0,
SUN - MID, 12/9/2012, 896, 6052, 28225, , , , , ,
SUN - EVE, 12/9/2012, 121, 0633, 01508, , , 6 11 12 26 28 $216000.00, , ,
MON - MID, 12/10/2012, 961, 3419, 45970, , , , , ,
MON - EVE, 12/10/2012, 550, 4147, 56171, 4 7 23 25 32 40 $23.40 M/0, 156935, 4 15 19 26 36 $246000.00, , ,
TUE - MID, 12/11/2012, 022, 2945, 08533, , , , , ,
TUE - EVE, 12/11/2012, 169, 4266, 10433, , , 19 21 22 29 36 $293000.00, 39 44 51 52 54 +13 x4 $27.00 M/0, ,
WED - MID, 12/12/2012, 679, 9777, 82193, , , , , ,
WED - EVE, 12/12/2012, 257, 2166, 69595, 11 12 34 45 46 48 $23.60 M/0, 714179, 12 20 23 24 28 $353000.00, , 8 10 25 36 44 +28 x-1 $50.00 M/1,
THU - MID, 12/13/2012, 753, 4864, 20089, , , , , ,
THU - EVE, 12/13/2012, 825, 8486, 00349, , , 6 9 12 13 15 $412000.00, , ,
FRI - MID, 12/14/2012, 806, 3132, 08655, , , , , ,
FRI - EVE, 12/14/2012, 089, 3942, 87387, , , 8 21 28 29 33 $456000.00, 11 28 33 41 43 +41 x4 $35.00 M/1, ,
SAT - MID, 12/15/2012, 304, 5897, 44566, , , , , ,
SAT - EVE, 12/15/2012, 685, 9262, 13021, 14 20 24 29 37 45 $23.80 M/0, 206221, 1 14 18 26 31 $541000.00, , 15 23 40 44 55 +14 x-1 $40.00 M/0,
SUN - MID, 12/16/2012, 340, 1649, 90552, , , , , ,
SUN - EVE, 12/16/2012, 887, 0638, 73079, , , 3 5 7 9 26 $100000.00, , ,
MON - MID, 12/17/2012, 219, 2570, 72826, , , , , ,
MON - EVE, 12/17/2012, 178, 8628, 78491, 2 11 24 31 36 38 $24.00 M/0, 108801, 7 14 19 31 32 $110000.00, , ,
TUE - MID, 12/18/2012, 211, 3329, 96522, , , , , ,
TUE - EVE, 12/18/2012, 448, 5727, 23880, , , 15 23 24 25 31 $120000.00, 1 6 7 18 29 +16 x3 $12.00 M/0, ,
WED - MID, 12/19/2012, 600, 7423, 90533, , , , , ,
WED - EVE, 12/19/2012, 286, 0870, 35904, 5 16 18 26 28 48 $24.10 M/0, 643208, 8 16 21 22 38 $100000.00, , 5 8 20 23 30 +3 x-1 $50.00 M/1,
THU - MID, 12/20/2012, 384, 5616, 55916, , , , , ,
THU - EVE, 12/20/2012, 923, 8673, 82111, , , 4 6 11 26 31 $110000.00, , ,
FRI - MID, 12/21/2012, 073, 9735, 18222, , , , , ,
FRI - EVE, 12/21/2012, 408, 2352, 76908, , , 4 5 12 24 30 $100000.00, 3 18 32 41 56 +19 x3 $12.00 M/0, ,
SAT - MID, 12/22/2012, 125, 6197, 22442, , , , , ,
SAT - EVE, 12/22/2012, 294, 6968, 67588, 19 21 32 33 40 42 $24.30 M/0, 092964, 5 30 33 34 35 $100000.00, , 1 18 35 39 44 +11 x-1 $40.00 M/0,
SUN - MID, 12/23/2012, 063, 8071, 22936, , , , , ,
SUN - EVE, 12/23/2012, 065, 0545, 19412, , , 3 19 22 34 39 $110000.00, , ,
MON - MID, 12/24/2012, 301, 7704, 33972, , , , , ,
MON - EVE, 12/24/2012, 821, 7075, 80273, 12 16 20 32 33 43 $24.50 M/0, 054962, 4 17 22 25 31 $120000.00, , ,
TUE - MID, 12/25/2012, 384, 5535, 74833, , , , , ,
TUE - EVE, 12/25/2012, 059, 3101, 66880, , , 10 13 17 20 38 $130000.00, 2 3 18 34 48 +36 x4 $18.00 M/0, ,
WED - MID, 12/26/2012, 936, 4873, 07670, , , , , ,
WED - EVE, 12/26/2012, 112, 0476, 17641, 3 4 15 26 30 36 $24.60 M/0, 367007, 3 18 20 24 34 $148000.00, , 11 13 23 43 54 +4 x-1 $50.00 M/1,
THU - MID, 12/27/2012, 343, 8063, 53289, , , , , ,
THU - EVE, 12/27/2012, 920, 6100, 28563, , , 1 8 15 20 39 $185000.00, , ,
FRI - MID, 12/28/2012, 773, 1583, 15999, , , , , ,
FRI - EVE, 12/28/2012, 365, 3755, 67659, , , 3 7 14 15 20 $228000.00, 10 13 32 40 41 +32 x4 $25.00 M/0, ,
SAT - MID, 12/29/2012, 726, 9489, 28590, , , , , ,
SAT - EVE, 12/29/2012, 757, 6606, 24069, 8 13 22 28 38 40 $24.80 M/0, 890440, 6 19 20 22 27 $263000.00, , 36 46 50 52 55 +14 x-1 $40.00 M/0,
SUN - MID, 12/30/2012, 763, 5347, 83571, , , , , ,
SUN - EVE, 12/30/2012, 624, 7259, 03356, , , 2 9 12 21 24 $309000.00, , ,
MON - MID, 12/31/2012, 311, 9936, 53796, , , , , ,
MON - EVE, 12/31/2012, 521, 3717, 03069, 1 14 20 30 39 43 $25.00 M/0, 073762, 2 8 16 20 22 $100000.00, , ,
