Day - Draw, Date, Pick 3, Pick 4, Pick 5, Classic Lotto, Kicker, Rolling Cash 5, Mega Millions, Powerball, Lucky For Life
FRI - EVE, 9/9/2016, 988, 1317, 68207, , , 14 17 28 30 36 $130000.00, 1 34 43 44 63 +11 x4 $111.00 M/0, ,
SAT - MID, 9/10/2016, 558, 3618, 70299, , , , , ,
SAT - EVE, 9/10/2016, 085, 0535, 64475, 12 14 15 26 37 42 $2.20 M/0, 511879, 1 3 9 11 33 $100000.00, , 3 17 49 55 68 +8 x2 $205.00 M/0,
SUN - MID, 9/11/2016, 551, 0076, 85452, , , , , ,
SUN - EVE, 9/11/2016, 637, 9553, 06512, , , 5 6 26 27 28 $110000.00, , ,
MON - MID, 9/12/2016, 407, 2998, 21724, , , , , ,
MON - EVE, 9/12/2016, 001, 4571, 03740, 5 14 15 35 39 49 $2.30 M/0, 232165, 2 13 18 22 28 $120000.00, , ,25 28 30 41 47 +80
TUE - MID, 9/13/2016, 050, 8496, 07459, , , , , ,
TUE - EVE, 9/13/2016, 829, 1708, 45451, , , 13 22 26 34 38 $130000.00, 6 15 17 39 56 +15 x3 $122.00 M/0, ,
WED - MID, 9/14/2016, 081, 6887, 49414, , , , , ,
WED - EVE, 9/14/2016, 970, 9365, 83692, 7 9 16 17 35 45 $2.40 M/0, 325891, 4 5 9 11 31 $140000.00, , 10 11 23 28 31 +14 x2 $222.00 M/0,
THU - MID, 9/15/2016, 154, 4850, 30866, , , , , ,
THU - EVE, 9/15/2016, 870, 5202, 52811, , , 9 17 23 24 35 $150000.00, , ,1 4 16 28 29 +100
FRI - MID, 9/16/2016, 539, 3717, 32604, , , , , ,
FRI - EVE, 9/16/2016, 904, 3392, 33348, , , 1 11 13 30 35 $167000.00, 13 21 28 34 40 +15 x3 $133.00 M/1, ,
SAT - MID, 9/17/2016, 472, 5833, 26424, , , , , ,
SAT - EVE, 9/17/2016, 180, 2738, 38341, 6 11 34 35 41 47 $2.50 M/0, 918118, 3 7 11 17 23 $215000.00, , 9 19 51 55 62 +14 x4 $244.00 M/1,
SUN - MID, 9/18/2016, 209, 0897, 16561, , , , , ,
SUN - EVE, 9/18/2016, 322, 5711, 22751, , , 4 5 15 19 33 $100000.00, , ,
MON - MID, 9/19/2016, 450, 1049, 61154, , , , , ,
MON - EVE, 9/19/2016, 215, 9884, 20747, 1 16 30 31 36 49 $2.60 M/0, 392696, 9 11 14 26 29 $110000.00, , ,1 4 19 43 46 +141
TUE - MID, 9/20/2016, 225, 9072, 02342, , , , , ,
TUE - EVE, 9/20/2016, 192, 8553, 35360, , , 18 31 34 35 39 $120000.00, 2 22 34 62 72 +2 x5 $15.00 M/0, ,
WED - MID, 9/21/2016, 193, 0940, 86344, , , , , ,
WED - EVE, 9/21/2016, 128, 3045, 51934, 4 12 17 26 37 44 $2.70 M/0, 420845, 4 16 18 28 36 $130000.00, , 1 28 63 67 69 +17 x4 $40.00 M/0,
THU - MID, 9/22/2016, 837, 2812, 37664, , , , , ,
THU - EVE, 9/22/2016, 665, 6221, 00035, , , 4 11 12 25 36 $140000.00, , ,15 17 27 37 45 +81
FRI - MID, 9/23/2016, 165, 1494, 58676, , , , , ,
FRI - EVE, 9/23/2016, 256, 5979, 53107, , , 2 3 14 19 31 $150000.00, 1 5 8 25 62 +14 x3 $20.00 M/0, ,
SAT - MID, 9/24/2016, 001, 2450, 74576, , , , , ,
SAT - EVE, 9/24/2016, 567, 2086, 29350, 7 9 11 20 34 41 $2.80 M/0, 333497, 18 27 32 37 38 $100000.00, , 7 15 20 29 41 +22 x2 $50.00 M/0,
SUN - MID, 9/25/2016, 982, 8859, 27062, , , , , ,
SUN - EVE, 9/25/2016, 956, 7352, 95094, , , 3 16 17 27 28 $110000.00, , ,
MON - MID, 9/26/2016, 181, 0498, 75172, , , , , ,
MON - EVE, 9/26/2016, 590, 1590, 33975, 3 4 10 15 46 49 $2.90 M/0, 590266, 7 9 19 20 22 $100000.00, , ,5 8 14 17 37 +10
TUE - MID, 9/27/2016, 635, 1880, 69394, , , , , ,
TUE - EVE, 9/27/2016, 729, 0411, 68594, , , 8 9 12 18 23 $110000.00, 14 16 26 53 72 +4 x4 $25.00 M/0, ,
WED - MID, 9/28/2016, 520, 0323, 98065, , , , , ,
WED - EVE, 9/28/2016, 479, 5187, 22143, 8 14 16 32 40 41 $3.00 M/0, 878522, 12 20 21 28 39 $120000.00, , 30 38 52 53 62 +1 x3 $60.00 M/0,
THU - MID, 9/29/2016, 887, 1256, 32321, , , , , ,
THU - EVE, 9/29/2016, 642, 1749, 14566, , , 1 10 26 29 36 $130000.00, , ,6 14 25 46 47 +160
FRI - MID, 9/30/2016, 190, 7270, 88489, , , , , ,
FRI - EVE, 9/30/2016, 969, 1687, 25085, , , 7 22 27 29 30 $140000.00, 21 30 47 50 57 +9 x5 $30.00 M/0, ,
SAT - MID, 10/1/2016, 386, 4083, 94613, , , , , ,
SAT - EVE, 10/1/2016, 958, 0925, 40391, 5 6 9 32 43 49 $3.10 M/0, 184856, 18 20 23 24 33 $153000.00, , 2 12 50 61 64 +1 x2 $70.00 M/0,
SUN - MID, 10/2/2016, 687, 2766, 94296, , , , , ,
SUN - EVE, 10/2/2016, 530, 1844, 81246, , , 21 23 28 35 36 $200000.00, , ,
MON - MID, 10/3/2016, 469, 8993, 90496, , , , , ,
MON - EVE, 10/3/2016, 718, 3394, 83730, 18 19 22 32 45 46 $3.20 M/0, 409735, 4 10 15 16 35 $249000.00, , ,2 16 20 35 43 +30
TUE - MID, 10/4/2016, 467, 1064, 63202, , , , , ,
TUE - EVE, 10/4/2016, 563, 6209, 79487, , , 1 2 13 23 35 $100000.00, 18 29 30 54 66 +1 x5 $35.00 M/0, ,
WED - MID, 10/5/2016, 335, 3463, 10102, , , , , ,
WED - EVE, 10/5/2016, 344, 1103, 77478, 5 7 14 45 47 48 $3.30 M/0, 077267, 11 23 24 30 31 $110000.00, , 8 18 27 29 60 +15 x2 $80.00 M/0,
THU - MID, 10/6/2016, 754, 4022, 16881, , , , , ,
THU - EVE, 10/6/2016, 974, 5436, 22658, , , 6 7 9 31 35 $120000.00, , ,21 24 28 31 45 +150
FRI - MID, 10/7/2016, 067, 6053, 69996, , , , , ,
FRI - EVE, 10/7/2016, 649, 3323, 26960, , , 11 15 32 37 39 $130000.00, 24 37 42 50 65 +14 x2 $41.00 M/0, ,
SAT - MID, 10/8/2016, 072, 8365, 62654, , , , , ,
SAT - EVE, 10/8/2016, 311, 8361, 55167, 7 16 19 21 22 29 $3.40 M/0, 540433, 2 14 29 32 39 $145000.00, , 3 54 61 64 68 +9 x2 $91.00 M/0,
SUN - MID, 10/9/2016, 454, 2868, 92432, , , , , ,
SUN - EVE, 10/9/2016, 130, 5273, 64669, , , 14 18 22 33 37 $100000.00, , ,
MON - MID, 10/10/2016, 181, 3994, 50189, , , , , ,
MON - EVE, 10/10/2016, 866, 7335, 29874, 14 15 16 24 34 36 $3.50 M/0, 007446, 7 9 15 29 31 $100000.00, , ,14 23 26 43 48 +50
TUE - MID, 10/11/2016, 841, 2267, 05805, , , , , ,
TUE - EVE, 10/11/2016, 190, 4349, 22271, , , 6 20 23 26 29 $110000.00, 36 39 42 45 48 +3 x2 $49.00 M/1, ,
WED - MID, 10/12/2016, 813, 7495, 74692, , , , , ,
WED - EVE, 10/12/2016, 990, 9025, 71335, 7 14 16 18 26 44 $3.60 M/0, 354938, 4 13 14 32 37 $120000.00, , 16 30 34 37 44 +16 x2 $107.00 M/0,
THU - MID, 10/13/2016, 239, 9296, 93980, , , , , ,
THU - EVE, 10/13/2016, 106, 9965, 56302, , , 3 9 22 25 28 $130000.00, , ,2 3 9 28 42 +160
FRI - MID, 10/14/2016, 059, 0363, 22502, , , , , ,
FRI - EVE, 10/14/2016, 539, 5878, 85653, , , 7 14 15 21 23 $140000.00, 7 27 60 64 74 +5 x3 $15.00 M/0, ,
SAT - MID, 10/15/2016, 953, 4918, 24201, , , , , ,
SAT - EVE, 10/15/2016, 228, 9494, 83539, 4 8 14 27 41 44 $3.70 M/0, 603080, 3 4 23 24 32 $100000.00, , 23 49 57 64 67 +20 x2 $122.00 M/0,
SUN - MID, 10/16/2016, 816, 8272, 14500, , , , , ,
SUN - EVE, 10/16/2016, 437, 8437, 28834, , , 5 8 18 30 32 $110000.00, , ,
MON - MID, 10/17/2016, 381, 3797, 08997, , , , , ,
MON - EVE, 10/17/2016, 252, 6848, 91204, 3 4 18 20 22 33 $3.80 M/0, 981086, 11 17 27 36 37 $120000.00, , ,6 23 31 34 45 +40
TUE - MID, 10/18/2016, 328, 5037, 04929, , , , , ,
TUE - EVE, 10/18/2016, 718, 7841, 74274, , , 1 4 17 20 31 $130000.00, 7 24 28 65 74 +1 x2 $20.00 M/0, ,
WED - MID, 10/19/2016, 021, 2330, 15478, , , , , ,
WED - EVE, 10/19/2016, 889, 9629, 64417, 5 20 28 31 34 42 $3.90 M/0, 677642, 17 20 28 35 38 $140000.00, , 10 16 38 43 63 +23 x2 $136.00 M/0,
THU - MID, 10/20/2016, 700, 0375, 05145, , , , , ,
THU - EVE, 10/20/2016, 395, 7357, 36575, , , 6 10 12 28 31 $161000.00, , ,4 5 9 28 37 +141
FRI - MID, 10/21/2016, 037, 0862, 99542, , , , , ,
FRI - EVE, 10/21/2016, 767, 3146, 36191, , , 10 25 27 28 36 $100000.00, 12 43 44 48 66 +3 x4 $25.00 M/0, ,
SAT - MID, 10/22/2016, 452, 0160, 72038, , , , , ,
SAT - EVE, 10/22/2016, 382, 3451, 62841, 4 8 31 32 35 42 $4.00 M/0, 309708, 6 21 23 29 30 $110000.00, , 1 28 33 55 56 +22 x2 $151.00 M/0,
SUN - MID, 10/23/2016, 437, 1330, 17513, , , , , ,
SUN - EVE, 10/23/2016, 192, 3912, 80998, , , 3 5 7 8 20 $120000.00, , ,
MON - MID, 10/24/2016, 690, 2101, 12755, , , , , ,
MON - EVE, 10/24/2016, 701, 7336, 88465, 7 8 20 31 35 36 $4.10 M/0, 539906, 1 11 23 30 32 $130000.00, , ,6 23 33 44 45 +90
TUE - MID, 10/25/2016, 833, 6857, 62308, , , , , ,
TUE - EVE, 10/25/2016, 013, 2377, 18532, , , 6 17 21 30 37 $140000.00, 8 9 24 49 67 +13 x3 $30.00 M/0, ,
WED - MID, 10/26/2016, 822, 8948, 99920, , , , , ,
WED - EVE, 10/26/2016, 178, 6802, 65367, 13 18 20 21 26 36 $4.20 M/0, 099655, 2 3 6 27 31 $150000.00, , 2 3 16 48 56 +24 x2 $164.00 M/0,
THU - MID, 10/27/2016, 942, 0757, 01068, , , , , ,
THU - EVE, 10/27/2016, 361, 3879, 94858, , , 1 3 16 21 32 $170000.00, , ,15 26 34 40 44 +110
FRI - MID, 10/28/2016, 039, 5257, 95107, , , , , ,
FRI - EVE, 10/28/2016, 634, 6256, 69273, , , 5 6 23 32 37 $213000.00, 7 38 46 57 66 +2 x5 $35.00 M/0, ,
SAT - MID, 10/29/2016, 578, 7816, 74945, , , , , ,
SAT - EVE, 10/29/2016, 432, 2157, 40890, 4 13 14 27 28 35 $4.30 M/0, 205507, 12 17 23 24 36 $100000.00, , 19 20 21 42 48 +23 x3 $180.00 M/0,
SUN - MID, 10/30/2016, 227, 1998, 36004, , , , , ,
SUN - EVE, 10/30/2016, 944, 8793, 56663, , , 1 4 12 15 25 $110000.00, , ,
MON - MID, 10/31/2016, 934, 9582, 86569, , , , , ,
MON - EVE, 10/31/2016, 100, 1266, 60477, 6 10 11 15 29 38 $4.40 M/0, 195837, 2 8 12 27 35 $120000.00, , ,3 4 12 32 45 +50
TUE - MID, 11/1/2016, 790, 2394, 73800, , , , , ,
TUE - EVE, 11/1/2016, 686, 0447, 13161, , , 13 16 19 22 33 $130000.00, 19 24 31 39 45 +13 x2 $40.00 M/0, ,
WED - MID, 11/2/2016, 682, 6261, 69699, , , , , ,
WED - EVE, 11/2/2016, 175, 9321, 00663, 1 7 17 23 27 49 $4.50 M/0, 156307, 2 11 12 22 36 $140000.00, , 13 18 37 54 61 +5 x2 $198.00 M/0,
THU - MID, 11/3/2016, 668, 7008, 64611, , , , , ,
THU - EVE, 11/3/2016, 108, 4791, 94501, , , 8 19 21 33 36 $150000.00, , ,6 15 24 25 33 +20
FRI - MID, 11/4/2016, 177, 8922, 95535, , , , , ,
FRI - EVE, 11/4/2016, 777, 6062, 58555, , , 8 9 14 16 39 $183000.00, 10 29 32 44 46 +10 x3 $47.00 M/0, ,
SAT - MID, 11/5/2016, 589, 1607, 77778, , , , , ,
SAT - EVE, 11/5/2016, 609, 5374, 49406, 9 11 13 16 26 34 $4.60 M/0, 042856, 7 10 21 30 33 $234000.00, , 21 31 50 51 69 +8 x3 $217.00 M/0,
SUN - MID, 11/6/2016, 091, 5650, 30419, , , , , ,
SUN - EVE, 11/6/2016, 889, 7990, 34318, , , 10 11 20 27 33 $284000.00, , ,
MON - MID, 11/7/2016, 201, 5162, 34896, , , , , ,
MON - EVE, 11/7/2016, 589, 6042, 79461, 12 24 28 38 43 45 $4.70 M/0, 505308, 9 14 27 28 33 $329000.00, , ,3 9 33 35 39 +110
TUE - MID, 11/8/2016, 676, 0306, 39485, , , , , ,
TUE - EVE, 11/8/2016, 755, 5936, 99414, , , 2 8 12 17 29 $388000.00, 46 48 53 61 74 +12 x4 $54.00 M/0, ,
WED - MID, 11/9/2016, 134, 7707, 55864, , , , , ,
WED - EVE, 11/9/2016, 988, 4711, 66752, 1 14 21 29 41 49 $4.80 M/0, 334169, 16 25 30 31 37 $100000.00, , 1 25 28 31 54 +2 x2 $236.00 M/0,
THU - MID, 11/10/2016, 917, 6964, 01795, , , , , ,
THU - EVE, 11/10/2016, 366, 0609, 14259, , , 4 8 13 29 37 $110000.00, , ,8 10 12 20 35 +110
FRI - MID, 11/11/2016, 273, 9935, 04777, , , , , ,
FRI - EVE, 11/11/2016, 519, 1423, 50172, , , 10 15 18 24 33 $120000.00, 16 40 47 53 59 +11 x5 $65.00 M/0, ,
SAT - MID, 11/12/2016, 205, 7849, 10566, , , , , ,
SAT - EVE, 11/12/2016, 012, 6865, 05104, 10 12 29 35 45 46 $4.90 M/0, 075552, 5 14 16 21 32 $130000.00, , 8 17 20 27 52 +24 x2 $258.00 M/0,
SUN - MID, 11/13/2016, 911, 9276, 89263, , , , , ,
SUN - EVE, 11/13/2016, 085, 0279, 42604, , , 1 2 6 12 32 $151000.00, , ,
MON - MID, 11/14/2016, 654, 9905, 67212, , , , , ,
MON - EVE, 11/14/2016, 842, 2436, 52791, 2 4 12 34 38 45 $5.00 M/0, 951970, 3 12 14 15 23 $181000.00, , ,21 27 37 47 48 +130
TUE - MID, 11/15/2016, 411, 8115, 06632, , , , , ,
TUE - EVE, 11/15/2016, 179, 6613, 87265, , , 1 8 12 13 15 $211000.00, 9 17 23 57 71 +6 x3 $73.00 M/0, ,
WED - MID, 11/16/2016, 798, 0243, 86285, , , , , ,
WED - EVE, 11/16/2016, 127, 0911, 65609, 16 22 27 30 34 47 $5.10 M/0, 786773, 5 9 31 34 35 $100000.00, , 28 41 61 63 65 +7 x2 $293.00 M/0,
THU - MID, 11/17/2016, 244, 2370, 34931, , , , , ,
THU - EVE, 11/17/2016, 611, 5840, 70953, , , 7 12 17 22 35 $110000.00, , ,9 12 19 22 33 +160
FRI - MID, 11/18/2016, 571, 0865, 68242, , , , , ,
FRI - EVE, 11/18/2016, 331, 4143, 76326, , , 2 14 24 33 34 $120000.00, 31 32 49 55 58 +15 x5 $82.00 M/1, ,
SAT - MID, 11/19/2016, 690, 4085, 24345, , , , , ,
SAT - EVE, 11/19/2016, 237, 8600, 04425, 7 10 13 18 38 42 $5.20 M/0, 972030, 4 7 14 21 22 $130000.00, , 16 24 28 43 61 +21 x2 $320.00 M/0,
SUN - MID, 11/20/2016, 738, 6109, 28007, , , , , ,
SUN - EVE, 11/20/2016, 879, 1154, 37221, , , 14 24 26 33 35 $140000.00, , ,
MON - MID, 11/21/2016, 962, 8387, 29764, , , , , ,
MON - EVE, 11/21/2016, 486, 3521, 82641, 8 23 24 30 40 46 $5.30 M/0, 141913, 20 21 22 25 30 $165000.00, , ,3 7 12 35 46 +100
TUE - MID, 11/22/2016, 850, 9654, 17631, , , , , ,
TUE - EVE, 11/22/2016, 387, 5338, 54566, , , 4 22 23 33 39 $204000.00, 1 43 45 66 69 +7 x5 $15.00 M/0, ,
WED - MID, 11/23/2016, 679, 4494, 16428, , , , , ,
WED - EVE, 11/23/2016, 820, 3278, 96239, 7 20 32 36 37 49 $5.40 M/0, 023832, 4 7 9 17 21 $253000.00, , 7 32 41 47 61 +3 x2 $359.00 M/0,
THU - MID, 11/24/2016, 918, 5493, 60086, , , , , ,
THU - EVE, 11/24/2016, 165, 7704, 52412, , , 12 23 26 32 36 $100000.00, , ,5 10 15 16 37 +120
FRI - MID, 11/25/2016, 184, 3531, 56322, , , , , ,
FRI - EVE, 11/25/2016, 668, 0976, 11441, , , 16 21 26 31 35 $110000.00, 44 47 49 69 75 +10 x3 $20.00 M/0, ,
SAT - MID, 11/26/2016, 668, 5966, 92284, , , , , ,
SAT - EVE, 11/26/2016, 805, 1904, 72808, 5 7 8 9 19 21 $5.50 M/0, 637625, 18 19 27 29 39 $120000.00, , 17 19 21 37 44 +16 x2 $403.00 M/1,
SUN - MID, 11/27/2016, 169, 4229, 61788, , , , , ,
SUN - EVE, 11/27/2016, 997, 1226, 32402, , , 2 4 29 31 34 $130000.00, , ,
MON - MID, 11/28/2016, 672, 7952, 94857, , , , , ,
MON - EVE, 11/28/2016, 939, 2926, 46208, 7 9 20 23 40 46 $5.60 M/0, 646704, 6 8 19 33 37 $140000.00, , ,2 5 6 13 32 +160
TUE - MID, 11/29/2016, 553, 3814, 69921, , , , , ,
TUE - EVE, 11/29/2016, 514, 1788, 33158, , , 15 29 30 33 38 $175000.00, 22 33 49 51 59 +8 x4 $25.00 M/0, ,
WED - MID, 11/30/2016, 556, 6738, 78927, , , , , ,
WED - EVE, 11/30/2016, 838, 6090, 52791, 13 15 21 25 48 49 $5.70 M/0, 208798, 9 31 33 34 39 $222000.00, , 3 14 18 25 45 +7 x2 $40.00 M/0,
THU - MID, 12/1/2016, 751, 3726, 94820, , , , , ,
THU - EVE, 12/1/2016, 498, 5604, 33661, , , 2 5 16 18 36 $100000.00, , ,21 23 39 40 41 +180
FRI - MID, 12/2/2016, 445, 3041, 02132, , , , , ,
FRI - EVE, 12/2/2016, 196, 2503, 27673, , , 12 19 23 30 35 $110000.00, 3 33 35 49 51 +1 x2 $30.00 M/0, ,
SAT - MID, 12/3/2016, 358, 8236, 26451, , , , , ,
SAT - EVE, 12/3/2016, 950, 2268, 83729, 4 10 12 15 21 31 $5.80 M/0, 187884, 30 31 33 35 37 $120000.00, , 8 10 26 27 33 +22 x2 $54.00 M/0,
SUN - MID, 12/4/2016, 734, 8758, 98859, , , , , ,
SUN - EVE, 12/4/2016, 083, 4622, 94210, , , 7 10 16 26 27 $130000.00, , ,
MON - MID, 12/5/2016, 348, 9963, 34189, , , , , ,
MON - EVE, 12/5/2016, 829, 2842, 85986, 9 13 24 34 41 49 $5.90 M/0, 452312, 15 16 20 35 37 $140000.00, , ,9 10 17 44 47 +150
TUE - MID, 12/6/2016, 061, 9201, 72802, , , , , ,
TUE - EVE, 12/6/2016, 364, 7434, 54613, , , 13 16 19 22 35 $173000.00, 13 34 48 53 63 +12 x4 $35.00 M/0, ,
WED - MID, 12/7/2016, 979, 9836, 59817, , , , , ,
WED - EVE, 12/7/2016, 926, 9597, 82046, 14 19 26 33 44 49 $6.00 M/0, 317333, 13 20 24 29 37 $216000.00, , 41 48 49 53 64 +20 x2 $67.00 M/0,
THU - MID, 12/8/2016, 542, 6304, 73005, , , , , ,
THU - EVE, 12/8/2016, 161, 5735, 02853, , , 3 5 6 10 28 $268000.00, , ,5 7 8 13 15 +90
FRI - MID, 12/9/2016, 386, 6704, 08609, , , , , ,
FRI - EVE, 12/9/2016, 095, 2695, 39475, , , 3 8 14 26 28 $301000.00, 19 27 47 67 68 +1 x5 $43.00 M/0, ,
SAT - MID, 12/10/2016, 084, 6627, 52344, , , , , ,
SAT - EVE, 12/10/2016, 079, 7027, 82533, 3 19 22 31 39 45 $6.10 M/0, 630355, 3 8 12 16 20 $353001.00, , 12 21 32 44 66 +15 x2 $85.00 M/0,
SUN - MID, 12/11/2016, 526, 5920, 71231, , , , , ,
SUN - EVE, 12/11/2016, 285, 9354, 14770, , , 5 16 24 26 34 $100000.00, , ,
MON - MID, 12/12/2016, 213, 5269, 22691, , , , , ,
MON - EVE, 12/12/2016, 021, 8516, 15784, 17 20 22 26 36 37 $6.20 M/0, 495097, 3 6 7 16 18 $110000.00, , ,6 18 25 44 48 +150
TUE - MID, 12/13/2016, 985, 5803, 86982, , , , , ,
TUE - EVE, 12/13/2016, 601, 1604, 34419, , , 9 10 20 21 26 $100000.00, 2 15 26 34 41 +14 x5 $51.00 M/0, ,
WED - MID, 12/14/2016, 430, 4992, 04889, , , , , ,
WED - EVE, 12/14/2016, 180, 0208, 46504, 2 8 10 18 34 46 $6.30 M/0, 547249, 3 5 6 17 34 $100000.00, , 18 26 37 39 66 +15 x3 $100.00 M/0,
THU - MID, 12/15/2016, 076, 7099, 95696, , , , , ,
THU - EVE, 12/15/2016, 245, 1305, 22783, , , 12 14 22 28 30 $110000.00, , ,4 9 27 30 36 +70
FRI - MID, 12/16/2016, 135, 4741, 84729, , , , , ,
FRI - EVE, 12/16/2016, 849, 8313, 29532, , , 6 32 35 36 37 $120000.00, 1 8 15 36 43 +6 x5 $59.00 M/0, ,
SAT - MID, 12/17/2016, 053, 1167, 20300, , , , , ,
SAT - EVE, 12/17/2016, 844, 3619, 96393, 7 28 29 33 35 38 $6.40 M/0, 777243, 14 22 26 33 37 $130000.00, , 1 8 16 40 48 +10 x2 $119.00 M/1,
SUN - MID, 12/18/2016, 333, 3315, 24512, , , , , ,
SUN - EVE, 12/18/2016, 089, 9412, 85834, , , 6 7 12 26 39 $142000.00, , ,
MON - MID, 12/19/2016, 432, 2750, 85890, , , , , ,
MON - EVE, 12/19/2016, 902, 1547, 95776, 12 24 26 30 38 46 $6.50 M/0, 089883, 1 6 22 25 29 $174000.00, , ,1 8 35 45 48 +90
TUE - MID, 12/20/2016, 266, 7890, 21476, , , , , ,
TUE - EVE, 12/20/2016, 880, 1165, 26540, , , 7 19 22 29 34 $100000.00, 1 12 14 48 65 +2 x5 $67.00 M/0, ,
WED - MID, 12/21/2016, 499, 3085, 01615, , , , , ,
WED - EVE, 12/21/2016, 647, 3923, 05947, 5 9 18 22 23 41 $6.60 M/0, 816463, 17 20 24 31 33 $110000.00, , 25 33 40 54 68 +3 x5 $40.00 M/0,
THU - MID, 12/22/2016, 072, 5950, 34898, , , , , ,
THU - EVE, 12/22/2016, 996, 6168, 05071, , , 9 13 19 21 24 $120000.00, , ,10 15 21 23 34 +10
FRI - MID, 12/23/2016, 821, 6220, 89405, , , , , ,
FRI - EVE, 12/23/2016, 339, 8146, 99113, , , 11 12 19 31 37 $130000.00, 21 30 39 60 69 +15 x5 $76.00 M/0, ,
SAT - MID, 12/24/2016, 444, 8379, 44289, , , , , ,
SAT - EVE, 12/24/2016, 324, 6665, 53894, 6 19 28 36 39 44 $6.70 M/0, 906737, 5 10 15 25 32 $140000.00, , 28 38 42 51 52 +21 x2 $50.00 M/0,
SUN - MID, 12/25/2016, 269, 9131, 58578, , , , , ,
SUN - EVE, 12/25/2016, 392, 9692, 62840, , , 5 17 24 32 35 $150000.00, , ,
MON - MID, 12/26/2016, 011, 6341, 01149, , , , , ,
MON - EVE, 12/26/2016, 545, 3103, 25806, 28 29 30 38 40 44 $6.80 M/0, 055186, 11 25 26 31 32 $177000.00, , ,1 4 27 35 45 +180
TUE - MID, 12/27/2016, 700, 0911, 38740, , , , , ,
TUE - EVE, 12/27/2016, 804, 5928, 91520, , , 10 13 27 31 36 $100000.00, 2 28 30 38 39 +11 x4 $85.00 M/0, ,
WED - MID, 12/28/2016, 641, 6060, 75801, , , , , ,
WED - EVE, 12/28/2016, 578, 3327, 99457, 11 12 26 29 42 43 $6.90 M/0, 065543, 11 23 25 35 37 $110000.00, , 16 23 30 44 58 +4 x2 $60.00 M/0,
THU - MID, 12/29/2016, 245, 1374, 69912, , , , , ,
THU - EVE, 12/29/2016, 051, 2344, 93065, , , 5 11 30 32 36 $120000.00, , ,6 10 15 33 34 +130
FRI - MID, 12/30/2016, 883, 9929, 40974, , , , , ,
FRI - EVE, 12/30/2016, 769, 1266, 08421, , , 8 9 13 30 32 $130000.00, 6 21 33 39 43 +2 x2 $96.00 M/0, ,
SAT - MID, 12/31/2016, 694, 5036, 37725, , , , , ,
SAT - EVE, 12/31/2016, 085, 8785, 24168, 9 11 31 35 39 44 $7.00 M/0, 539541, 2 14 17 21 22 $145000.00, , 1 3 28 57 67 +9 x2 $70.00 M/0,
